codigo_municipio,municipio,grupo,variable,mes,hombres menores a 1 año,mujeres menores a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 14 años,mujeres de 5 a 14 años,hombres de 15 a 59 años,mujeres de 15 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
10402,TOMINA,violencia  intrafamiliar,hombres,2004-12-01,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
50801,TUPIZA,violencia  intrafamiliar,hombres,2004-12-01,0,0.0,1,0.0,2,0.0,0,0.0,0,0.0,3,0.0,3.0
70801,VALLEGRANDE,violencia  intrafamiliar,hombres,2004-12-01,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
31003,VILLA TUNARI,violencia  intrafamiliar,hombres,2004-12-01,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
51501,VILLAZON,violencia  intrafamiliar,hombres,2004-12-01,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2,0.0,2.0
70403,YAPACANI,violencia  intrafamiliar,hombres,2004-12-01,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
10301,ZUDAÑEZ,violencia  intrafamiliar,hombres,2004-12-01,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1.0
10201,AZURDUY,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
50301,BETANZOS,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
70703,CABEZAS,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
51102,"CAIZA ""D""",violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
70706,CAMIRI,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30701,CAPINOTA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
22001,CARANAVI,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
40201,CHALLAPATA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,1,0.0,3,0.0,0,0.0,4,,
30801,CLIZA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
30101,COCHABAMBA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,3,0.0,2,0.0,5,,
10902,CULPINA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20105,EL ALTO,violencia  intrafamiliar,hombres,2005-01-01,1,0.0,2,0.0,2,0.0,6,0.0,0,0.0,11,,
41101,EUCALIPTUS,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
90402,INGAVI (HUMAITA),violencia  intrafamiliar,hombres,2005-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
21105,LA ASUNTA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20101,LA PAZ,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,3,0.0,6,0.0,3,0.0,0,0.0,12,,
50203,LLALLAGUA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
31301,MIZQUE,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
10501,MONTEAGUDO,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
40101,ORURO,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70502,PAILON,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21104,PALOS BLANCOS,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20401,PUERTO ACOSTA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
90201,PUERTO RICO,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
31205,PUERTO VILLARROEL,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
51101,PUNA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,2,0.0,4,0.0,10,0.0,16,,
31401,PUNATA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
41401,SANTIAGO DE HUARI,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
60101,TARIJA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,3,,0,0.0,0,0.0,3,,
20606,TIPUANI,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
50801,TUPIZA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30502,VACAS,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20801,VIACHA,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
60303,VILLA MONTES,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
31003,VILLA TUNARI,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
51501,VILLAZON,violencia  intrafamiliar,hombres,2005-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20201,ACHACACHI,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,0,0.0,2,,2,,
10201,AZURDUY,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60202,BERMEJO,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,3,0.0,4,0.0,2,0.0,9,,
50301,BETANZOS,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30701,CAPINOTA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
40201,CHALLAPATA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
50202,CHAYANTA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
20501,CHUMA,violencia  intrafamiliar,hombres,2005-02-01,1,,0,0.0,0,0.0,0,0.0,0,0.0,1,,
30101,COCHABAMBA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,1,0.0,2,0.0,0,0.0,3,,
21306,COLQUENCHA,violencia  intrafamiliar,hombres,2005-02-01,1,,0,0.0,0,0.0,0,0.0,0,0.0,1,,
20804,DESAGUADERO,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
20105,EL ALTO,violencia  intrafamiliar,hombres,2005-02-01,1,0.0,0,0.0,1,0.0,6,0.0,0,0.0,8,,
40103,EL CHORO,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60502,EL PUENTE(TJA),violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
71002,GENERAL SAAVEDRA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
90402,INGAVI (HUMAITA),violencia  intrafamiliar,hombres,2005-02-01,1,0.0,2,0.0,1,0.0,3,0.0,0,0.0,7,,
20101,LA PAZ,violencia  intrafamiliar,hombres,2005-02-01,1,0.0,1,0.0,7,0.0,5,0.0,1,0.0,15,,
50203,LLALLAGUA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,7,,0,0.0,7,,
20103,MECAPACA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10501,MONTEAGUDO,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
30302,MOROCHATA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
70502,PAILON,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
50101,POTOSI,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
20401,PUERTO ACOSTA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
31205,PUERTO VILLARROEL,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
51101,PUNA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
31401,PUNATA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,1,0.0,5,0.0,0,0.0,6,,
70503,ROBORE,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
30404,SACABAMBA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70101,SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
30902,SIPE SIPE,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
10403,SOPACHUY,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60101,TARIJA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
50801,TUPIZA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
70801,VALLEGRANDE,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,1,0.0,0,0.0,5,0.0,0,0.0,6,,
20801,VIACHA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
31302,VILA VILA,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60303,VILLA MONTES,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
31003,VILLA TUNARI,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
51501,VILLAZON,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70201,WARNES,violencia  intrafamiliar,hombres,2005-02-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30403,ARBIETO,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60202,BERMEJO,violencia  intrafamiliar,hombres,2005-03-01,1,0.0,0,0.0,0,0.0,11,0.0,1,0.0,13,,
50301,BETANZOS,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70703,CABEZAS,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
10701,CAMARGO,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70706,CAMIRI,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
30701,CAPINOTA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
40201,CHALLAPATA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,5,0.0,1,0.0,6,,
30101,COCHABAMBA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
70603,COLPA BELGICA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
50401,COLQUECHACA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
50601,COTAGAITA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,0,0.0,2,,2,,
20105,EL ALTO,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,1,0.0,0,0.0,11,0.0,0,0.0,12,,
60601,ENTRE RIOS,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20101,LA PAZ,violencia  intrafamiliar,hombres,2005-03-01,1,0.0,4,0.0,10,0.0,8,0.0,0,0.0,23,,
50203,LLALLAGUA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,8,,0,0.0,8,,
80601,LORETO,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10501,MONTEAGUDO,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60201,PADCAYA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
10401,PADILLA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21201,PUCARANI,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
20401,PUERTO ACOSTA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
31401,PUNATA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
80201,RIBERALTA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
70503,ROBORE,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
31001,SACABA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,1,0.0,0,0.0,2,0.0,0,0.0,3,,
30404,SACABAMBA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
70402,SAN CARLOS,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
70301,SAN IGNACIO DE VELASCO,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10403,SOPACHUY,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60101,TARIJA,violencia  intrafamiliar,hombres,2005-03-01,1,,0,0.0,0,0.0,0,0.0,0,0.0,1,,
20608,TEOPONTE,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
50801,TUPIZA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
70801,VALLEGRANDE,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20801,VIACHA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31302,VILA VILA,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60303,VILLA MONTES,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
31402,VILLA RIVERO,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10602,YAMPARAEZ,violencia  intrafamiliar,hombres,2005-03-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
71501,ASCENCION DE GUARAYOS,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
10201,AZURDUY,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60202,BERMEJO,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,1,0.0,1,0.0,3,0.0,0,0.0,5,,
50301,BETANZOS,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30701,CAPINOTA,violencia  intrafamiliar,hombres,2005-04-01,6,0.0,0,0.0,0,0.0,1,0.0,0,0.0,7,,
40201,CHALLAPATA,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
20304,COMANCHE,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20605,COMBAYA,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21701,COPACABANA,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70704,CUEVO,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20804,DESAGUADERO,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
20105,EL ALTO,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,34,,0,0.0,34,,
60601,ENTRE RIOS,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20602,GUANAY,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
40701,HUANUNI,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
10703,INCAHUASI,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20101,LA PAZ,violencia  intrafamiliar,hombres,2005-04-01,1,0.0,3,0.0,9,0.0,8,0.0,1,0.0,22,,
50203,LLALLAGUA,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,8,,0,0.0,8,,
80601,LORETO,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
20103,MECAPACA,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31301,MIZQUE,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,10,0.0,2,0.0,12,,
31203,POCONA,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
50101,POTOSI,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,1,0.0,0,0.0,2,0.0,0,0.0,3,,
21201,PUCARANI,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
21204,PUERTO PEREZ,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
71402,PUERTO QUIJARRO,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,1,0.0,2,0.0,0,0.0,3,,
31205,PUERTO VILLARROEL,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
31401,PUNATA,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
31001,SACABA,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30404,SACABAMBA,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70301,SAN IGNACIO DE VELASCO,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
51001,SAN PABLO DE LIPEZ,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
70101,SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,2,,0,0.0,0,0.0,2,,
10402,TOMINA,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
50801,TUPIZA,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
70801,VALLEGRANDE,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60303,VILLA MONTES,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
51501,VILLAZON,violencia  intrafamiliar,hombres,2005-04-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
20701,APOLO,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30501,ARANI,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
71501,ASCENCION DE GUARAYOS,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
60202,BERMEJO,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,4,0.0,2,0.0,6,,
30701,CAPINOTA,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
22001,CARANAVI,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
40201,CHALLAPATA,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
50202,CHAYANTA,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
31002,COLOMI,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
21401,COROICO,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
20105,EL ALTO,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,2,0.0,25,0.0,1,0.0,28,,
41101,EUCALIPTUS,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
71002,GENERAL SAAVEDRA,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,2,0.0,4,0.0,0,0.0,6,,
10502,HUACARETA,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
20101,LA PAZ,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,1,0.0,14,0.0,5,0.0,1,0.0,21,,
50203,LLALLAGUA,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,10,0.0,1,0.0,11,,
71003,MINEROS,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
40101,ORURO,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
70502,PAILON,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,1,0.0,0,0.0,4,0.0,0,0.0,5,,
50403,POCOATA,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
31203,POCONA,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
50101,POTOSI,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,1,0.0,2,0.0,0,0.0,3,,
51101,PUNA,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
31401,PUNATA,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,5,,0,0.0,5,,
80201,RIBERALTA,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,9,,0,0.0,9,,
31001,SACABA,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
71302,SAIPINA,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
71201,SAN MATIAS,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70602,SANTA ROSA DEL SARA,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
41401,SANTIAGO DE HUARI,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
50801,TUPIZA,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,1,0.0,3,0.0,2,0.0,0,0.0,6,,
60401,URIONDO (A. CONCEPCION),violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
60303,VILLA MONTES,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
31402,VILLA RIVERO,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
31003,VILLA TUNARI,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
51501,VILLAZON,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
70403,YAPACANI,violencia  intrafamiliar,hombres,2005-05-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
20202,ANCORAIMES,violencia  intrafamiliar,hombres,2005-06-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
30501,ARANI,violencia  intrafamiliar,hombres,2005-06-01,0,0.0,0,0.0,0,0.0,2,0.0,2,0.0,4,,
71501,ASCENCION DE GUARAYOS,violencia  intrafamiliar,hombres,2005-06-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
60202,BERMEJO,violencia  intrafamiliar,hombres,2005-06-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
70703,CABEZAS,violencia  intrafamiliar,hombres,2005-06-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
20905,CAIROMA,violencia  intrafamiliar,hombres,2005-06-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
30701,CAPINOTA,violencia  intrafamiliar,hombres,2005-06-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
40201,CHALLAPATA,violencia  intrafamiliar,hombres,2005-06-01,0,0.0,1,0.0,0,0.0,6,0.0,3,0.0,10,,
